file_name,place_name,file_2_name,prefecture,map_warper_url,stanford_url
1000.tif,黒部,kx984wc1797,16,https://mapwarper.h-gis.jp/maps/1000,http://purl.stanford.edu/kx984wc1797
1001.tif,白馬岳,hd738fx5911,16,https://mapwarper.h-gis.jp/maps/1001,http://purl.stanford.edu/hd738fx5911
1002.tif,戸隠,hq525gb0412,20,https://mapwarper.h-gis.jp/maps/1002,http://purl.stanford.edu/hq525gb0412
1003.tif,中野,yz519fk8421,15,https://mapwarper.h-gis.jp/maps/1003,http://purl.stanford.edu/yz519fk8421
1004.tif,岩菅山,rd548yk1807,20,https://mapwarper.h-gis.jp/maps/1004,http://purl.stanford.edu/rd548yk1807
1005.tif,四万,bn498nz3406,15,https://mapwarper.h-gis.jp/maps/1005,http://purl.stanford.edu/bn498nz3406
1006.tif,追貝,jk954dr2479,10,https://mapwarper.h-gis.jp/maps/1006,http://purl.stanford.edu/jk954dr2479
1007.tif,男体山,bb692xt6448,10,https://mapwarper.h-gis.jp/maps/1007,http://purl.stanford.edu/bb692xt6448
1008.tif,日光,xp022yj9130,9,https://mapwarper.h-gis.jp/maps/1008,http://purl.stanford.edu/xp022yj9130
1009.tif,矢板,fv491fk8275,9,https://mapwarper.h-gis.jp/maps/1009,http://purl.stanford.edu/fv491fk8275
1010.tif,喜連川,tf484pd0233,9,https://mapwarper.h-gis.jp/maps/1010,http://purl.stanford.edu/tf484pd0233
1011.tif,大子,bw201dx8190,9,https://mapwarper.h-gis.jp/maps/1011,http://purl.stanford.edu/bw201dx8190
1012.tif,高萩,fw418gr7506,7,https://mapwarper.h-gis.jp/maps/1012,http://purl.stanford.edu/fw418gr7506
1013.tif,氷見,zp462mf5577,17,https://mapwarper.h-gis.jp/maps/1013,http://purl.stanford.edu/zp462mf5577
1014.tif,虻ｶﾞ島,fb668cr7175,17,https://mapwarper.h-gis.jp/maps/1014,http://purl.stanford.edu/fb668cr7175
1015.tif,三日市,bs416tf9373,17,https://mapwarper.h-gis.jp/maps/1015,http://purl.stanford.edu/bs416tf9373
1016.tif,泊,wb331cc0063,16,https://mapwarper.h-gis.jp/maps/1016,http://purl.stanford.edu/wb331cc0063
1017.tif,小滝,rz174ys2889,15,https://mapwarper.h-gis.jp/maps/1017,http://purl.stanford.edu/rz174ys2889
1018.tif,妙高山,hf580kr4088,15,https://mapwarper.h-gis.jp/maps/1018,http://purl.stanford.edu/hf580kr4088
1019.tif,飯山,nz986zd9554,15,https://mapwarper.h-gis.jp/maps/1019,http://purl.stanford.edu/nz986zd9554
1020.tif,苗場山,qp866jp7483,15,https://mapwarper.h-gis.jp/maps/1020,http://purl.stanford.edu/qp866jp7483
1021.tif,越後湯沢,ht255fy4816,15,https://mapwarper.h-gis.jp/maps/1021,http://purl.stanford.edu/ht255fy4816
1022.tif,藤原,kw217kb0117,15,https://mapwarper.h-gis.jp/maps/1022,http://purl.stanford.edu/kw217kb0117
1023.tif,燧ヶ岳,gn892pg8908,15,https://mapwarper.h-gis.jp/maps/1023,http://purl.stanford.edu/gn892pg8908
1024.tif,川治,fp382jv8644,7,https://mapwarper.h-gis.jp/maps/1024,http://purl.stanford.edu/fp382jv8644
1025.tif,塩原,ny951cs9847,9,https://mapwarper.h-gis.jp/maps/1025,http://purl.stanford.edu/ny951cs9847
1026.tif,大田原,kp465pj2615,9,https://mapwarper.h-gis.jp/maps/1026,http://purl.stanford.edu/kp465pj2615
1027.tif,塙,zv061nj8431,9,https://mapwarper.h-gis.jp/maps/1027,http://purl.stanford.edu/zv061nj8431
1028.tif,小名浜,gj152dr4939,7,https://mapwarper.h-gis.jp/maps/1028,http://purl.stanford.edu/gj152dr4939
1029.tif,富来,bj118ky1425,17,https://mapwarper.h-gis.jp/maps/1029,http://purl.stanford.edu/bj118ky1425
1030.tif,七尾,cy693bj0646,17,https://mapwarper.h-gis.jp/maps/1030,http://purl.stanford.edu/cy693bj0646
1031.tif,小口瀬戸,pn890rz0484,17,https://mapwarper.h-gis.jp/maps/1031,http://purl.stanford.edu/pn890rz0484
1032.tif,糸魚川,dd976ss7074,15,https://mapwarper.h-gis.jp/maps/1032,http://purl.stanford.edu/dd976ss7074
1033.tif,高田西部,jm604pp0444,15,https://mapwarper.h-gis.jp/maps/1033,http://purl.stanford.edu/jm604pp0444
1034.tif,高田東部,mb450gb7296,15,https://mapwarper.h-gis.jp/maps/1034,http://purl.stanford.edu/mb450gb7296
1035.tif,松之山温泉,sg202mf2661,15,https://mapwarper.h-gis.jp/maps/1035,http://purl.stanford.edu/sg202mf2661
1036.tif,十日町,df748ws2788,15,https://mapwarper.h-gis.jp/maps/1036,http://purl.stanford.edu/df748ws2788
1037.tif,八海山,vv106sx7359,15,https://mapwarper.h-gis.jp/maps/1037,http://purl.stanford.edu/vv106sx7359
1038.tif,檜枝岐,pw731sy9652,15,https://mapwarper.h-gis.jp/maps/1038,http://purl.stanford.edu/pw731sy9652
1039.tif,糸沢,yk359pv4727,7,https://mapwarper.h-gis.jp/maps/1039,http://purl.stanford.edu/yk359pv4727
1040.tif,那須岳,hw392xm8188,7,https://mapwarper.h-gis.jp/maps/1040,http://purl.stanford.edu/hw392xm8188
1041.tif,白河,cq343gm6128,7,https://mapwarper.h-gis.jp/maps/1041,http://purl.stanford.edu/cq343gm6128
1042.tif,棚倉,kh043jz8936,7,https://mapwarper.h-gis.jp/maps/1042,http://purl.stanford.edu/kh043jz8936
1043.tif,竹貫,wx789tx1024,7,https://mapwarper.h-gis.jp/maps/1043,http://purl.stanford.edu/wx789tx1024
1044.tif,平,rk296kb8706,7,https://mapwarper.h-gis.jp/maps/1044,http://purl.stanford.edu/rk296kb8706
1045.tif,剱地,hr356qc8131,17,https://mapwarper.h-gis.jp/maps/1045,http://purl.stanford.edu/hr356qc8131
1046.tif,穴水,kh897jj0449,17,https://mapwarper.h-gis.jp/maps/1046,http://purl.stanford.edu/kh897jj0449
1047.tif,宇出津,hz354zw7757,17,https://mapwarper.h-gis.jp/maps/1047,http://purl.stanford.edu/hz354zw7757
1048.tif,柿崎,ch992kw0049,15,https://mapwarper.h-gis.jp/maps/1048,http://purl.stanford.edu/ch992kw0049
1049.tif,岡野町,cx207yb7695,15,https://mapwarper.h-gis.jp/maps/1049,http://purl.stanford.edu/cx207yb7695
1050.tif,小千谷,fz182kk4336,15,https://mapwarper.h-gis.jp/maps/1050,http://purl.stanford.edu/fz182kk4336
1051.tif,須原,yp608fm4885,15,https://mapwarper.h-gis.jp/maps/1051,http://purl.stanford.edu/yp608fm4885
1052.tif,小林,mp517fg3871,15,https://mapwarper.h-gis.jp/maps/1052,http://purl.stanford.edu/mp517fg3871
1053.tif,針生,dw890wp4476,7,https://mapwarper.h-gis.jp/maps/1053,http://purl.stanford.edu/dw890wp4476
1054.tif,田島,mz328ws1177,7,https://mapwarper.h-gis.jp/maps/1054,http://purl.stanford.edu/mz328ws1177
1055.tif,長沼,vn742jh9841,7,https://mapwarper.h-gis.jp/maps/1055,http://purl.stanford.edu/vn742jh9841
1056.tif,須賀川,qy334qp5355,7,https://mapwarper.h-gis.jp/maps/1056,http://purl.stanford.edu/qy334qp5355
1057.tif,小野新町,qp065jb0652,7,https://mapwarper.h-gis.jp/maps/1057,http://purl.stanford.edu/qp065jb0652
1058.tif,川前,cb723hn2041,7,https://mapwarper.h-gis.jp/maps/1058,http://purl.stanford.edu/cb723hn2041
1059.tif,井出,fw691ht3752,7,https://mapwarper.h-gis.jp/maps/1059,http://purl.stanford.edu/fw691ht3752
1060.tif,輪島,bg454sy0545,17,https://mapwarper.h-gis.jp/maps/1060,http://purl.stanford.edu/bg454sy0545
1061.tif,宝立山,fz942ns0484,17,https://mapwarper.h-gis.jp/maps/1061,http://purl.stanford.edu/fz942ns0484
1062.tif,能登飯田,jd893mj7750,17,https://mapwarper.h-gis.jp/maps/1062,http://purl.stanford.edu/jd893mj7750
1063.tif,柏崎,gd129fx2136,15,https://mapwarper.h-gis.jp/maps/1063,http://purl.stanford.edu/gd129fx2136
1064.tif,柏崎,rf860vq9128,15,https://mapwarper.h-gis.jp/maps/1064,http://purl.stanford.edu/rf860vq9128
1065.tif,長岡,cv833tr9999,15,https://mapwarper.h-gis.jp/maps/1065,http://purl.stanford.edu/cv833tr9999
1066.tif,守門岳,rc160vt7511,15,https://mapwarper.h-gis.jp/maps/1066,http://purl.stanford.edu/rc160vt7511
1067.tif,只見,zg841tw3478,15,https://mapwarper.h-gis.jp/maps/1067,http://purl.stanford.edu/zg841tw3478
1068.tif,宮下,hz956sc1000,15,https://mapwarper.h-gis.jp/maps/1068,http://purl.stanford.edu/hz956sc1000
1069.tif,若松,dq152bx3663,7,https://mapwarper.h-gis.jp/maps/1069,http://purl.stanford.edu/dq152bx3663
1070.tif,猪苗代湖,qt353zm8191,7,https://mapwarper.h-gis.jp/maps/1070,http://purl.stanford.edu/qt353zm8191
1071.tif,郡山,fy801wt5686,7,https://mapwarper.h-gis.jp/maps/1071,http://purl.stanford.edu/fy801wt5686
1072.tif,常葉,qx563ws1410,7,https://mapwarper.h-gis.jp/maps/1072,http://purl.stanford.edu/qx563ws1410
1073.tif,浪江,hk324mz7917,7,https://mapwarper.h-gis.jp/maps/1073,http://purl.stanford.edu/hk324mz7917
1074.tif,磐城富岡,zk555ym1201,7,https://mapwarper.h-gis.jp/maps/1074,http://purl.stanford.edu/zk555ym1201
1075.tif,七ツ島,gr186rh7096,17,https://mapwarper.h-gis.jp/maps/1075,http://purl.stanford.edu/gr186rh7096
1076.tif,馬緤,gk642mh4116,17,https://mapwarper.h-gis.jp/maps/1076,http://purl.stanford.edu/gk642mh4116
1077.tif,珠洲岬,fn282fm3821,17,https://mapwarper.h-gis.jp/maps/1077,http://purl.stanford.edu/fn282fm3821
1078.tif,出雲崎,cn155wy0239,15,https://mapwarper.h-gis.jp/maps/1078,http://purl.stanford.edu/cn155wy0239
1079.tif,三条,zx896kk5583,15,https://mapwarper.h-gis.jp/maps/1079,http://purl.stanford.edu/zx896kk5583
1080.tif,御神楽岳,rg898ny0033,15,https://mapwarper.h-gis.jp/maps/1080,http://purl.stanford.edu/rg898ny0033
1081.tif,野沢,nx529ss0225,15,https://mapwarper.h-gis.jp/maps/1081,http://purl.stanford.edu/nx529ss0225
1082.tif,喜多方,qt900nx9960,7,https://mapwarper.h-gis.jp/maps/1082,http://purl.stanford.edu/qt900nx9960
1083.tif,磐梯山,nx334jz7737,7,https://mapwarper.h-gis.jp/maps/1083,http://purl.stanford.edu/nx334jz7737
1084.tif,二本松,wg061mk5758,7,https://mapwarper.h-gis.jp/maps/1084,http://purl.stanford.edu/wg061mk5758
1085.tif,川俣,mv093nf9955,7,https://mapwarper.h-gis.jp/maps/1085,http://purl.stanford.edu/mv093nf9955
1086.tif,原町,pz927dp7994,7,https://mapwarper.h-gis.jp/maps/1086,http://purl.stanford.edu/pz927dp7994
1087.tif,大甕,gf430zy7982,7,https://mapwarper.h-gis.jp/maps/1087,http://purl.stanford.edu/gf430zy7982
1088.tif,小木,rw525yd6834,15,https://mapwarper.h-gis.jp/maps/1088,http://purl.stanford.edu/rw525yd6834
1089.tif,小木,nk417vh3166,15,https://mapwarper.h-gis.jp/maps/1089,http://purl.stanford.edu/nk417vh3166
1090.tif,弥彦,fk820kw2643,15,https://mapwarper.h-gis.jp/maps/1090,http://purl.stanford.edu/fk820kw2643
1091.tif,新津,bb701zt4027,15,https://mapwarper.h-gis.jp/maps/1091,http://purl.stanford.edu/bb701zt4027
1092.tif,津川,rh528vx3938,15,https://mapwarper.h-gis.jp/maps/1092,http://purl.stanford.edu/rh528vx3938
1093.tif,大日岳,yp930ky2847,15,https://mapwarper.h-gis.jp/maps/1093,http://purl.stanford.edu/yp930ky2847
1094.tif,熱塩,fj844wc3197,6,https://mapwarper.h-gis.jp/maps/1094,http://purl.stanford.edu/fj844wc3197
1095.tif,吾妻山,qb940md1743,6,https://mapwarper.h-gis.jp/maps/1095,http://purl.stanford.edu/qb940md1743
1096.tif,福島,qx872nd9964,6,https://mapwarper.h-gis.jp/maps/1096,http://purl.stanford.edu/qx872nd9964
1097.tif,保原,jc924rf0932,7,https://mapwarper.h-gis.jp/maps/1097,http://purl.stanford.edu/jc924rf0932
1098.tif,舳倉島,sn317zs6633,17,https://mapwarper.h-gis.jp/maps/1098,http://purl.stanford.edu/sn317zs6633
1099.tif,河原田・赤泊,cj653rq7512,15,https://mapwarper.h-gis.jp/maps/1099,http://purl.stanford.edu/cj653rq7512
1100.tif,赤泊,jg233fk9210,15,https://mapwarper.h-gis.jp/maps/1100,http://purl.stanford.edu/jg233fk9210
1101.tif,内野,dk620sj4730,15,https://mapwarper.h-gis.jp/maps/1101,http://purl.stanford.edu/dk620sj4730
1102.tif,新潟,wj924qj1386,15,https://mapwarper.h-gis.jp/maps/1102,http://purl.stanford.edu/wj924qj1386
1103.tif,新発田,pp142sf3121,15,https://mapwarper.h-gis.jp/maps/1103,http://purl.stanford.edu/pp142sf3121
1104.tif,飯豊山,jj265xp8093,15,https://mapwarper.h-gis.jp/maps/1104,http://purl.stanford.edu/jj265xp8093
1105.tif,玉庭,km504sk3655,6,https://mapwarper.h-gis.jp/maps/1105,http://purl.stanford.edu/km504sk3655
1106.tif,米沢,pp271gx3079,6,https://mapwarper.h-gis.jp/maps/1106,http://purl.stanford.edu/pp271gx3079
1107.tif,関,zj694yh1390,6,https://mapwarper.h-gis.jp/maps/1107,http://purl.stanford.edu/zj694yh1390
1108.tif,桑折,rv533pb3757,4,https://mapwarper.h-gis.jp/maps/1108,http://purl.stanford.edu/rv533pb3757
1109.tif,角田,wf099nb8607,4,https://mapwarper.h-gis.jp/maps/1109,http://purl.stanford.edu/wf099nb8607
1110.tif,相川・両津,kv531jd8993,15,https://mapwarper.h-gis.jp/maps/1110,http://purl.stanford.edu/kv531jd8993
1111.tif,両津,jw207hm2155,15,https://mapwarper.h-gis.jp/maps/1111,http://purl.stanford.edu/jw207hm2155
1112.tif,中条,nc255rw0684,15,https://mapwarper.h-gis.jp/maps/1112,http://purl.stanford.edu/nc255rw0684
1113.tif,小国,nc305wj4314,15,https://mapwarper.h-gis.jp/maps/1113,http://purl.stanford.edu/nc305wj4314
1114.tif,手ノ子,gh751bf4143,15,https://mapwarper.h-gis.jp/maps/1114,http://purl.stanford.edu/gh751bf4143
1115.tif,赤湯,vy498pq1754,6,https://mapwarper.h-gis.jp/maps/1115,http://purl.stanford.edu/vy498pq1754
1116.tif,上山,sm974jg6508,6,https://mapwarper.h-gis.jp/maps/1116,http://purl.stanford.edu/sm974jg6508
1117.tif,白石,pf216pp2113,6,https://mapwarper.h-gis.jp/maps/1117,http://purl.stanford.edu/pf216pp2113
1118.tif,岩沼,cd377rd2504,4,https://mapwarper.h-gis.jp/maps/1118,http://purl.stanford.edu/cd377rd2504
1119.tif,鷲崎,ds190yw8484,15,https://mapwarper.h-gis.jp/maps/1119,http://purl.stanford.edu/ds190yw8484
1120.tif,塩野町,bp358zr6881,15,https://mapwarper.h-gis.jp/maps/1120,http://purl.stanford.edu/bp358zr6881
1121.tif,朝日岳,ys855dp0405,15,https://mapwarper.h-gis.jp/maps/1121,http://purl.stanford.edu/ys855dp0405
1122.tif,荒砥,kg937wz9230,6,https://mapwarper.h-gis.jp/maps/1122,http://purl.stanford.edu/kg937wz9230
1123.tif,山形,vm294ps3608,6,https://mapwarper.h-gis.jp/maps/1123,http://purl.stanford.edu/vm294ps3608
1124.tif,金華山,hd912yz8732,4,https://mapwarper.h-gis.jp/maps/1124,http://purl.stanford.edu/hd912yz8732
1125.tif,粟島,qh673zb8594,15,https://mapwarper.h-gis.jp/maps/1125,http://purl.stanford.edu/qh673zb8594
1126.tif,笹川・粟島,xk168rq9311,15,https://mapwarper.h-gis.jp/maps/1126,http://purl.stanford.edu/xk168rq9311
1127.tif,勝木,hm504hc8563,15,https://mapwarper.h-gis.jp/maps/1127,http://purl.stanford.edu/hm504hc8563
1128.tif,大鳥池,bb163bz4133,6,https://mapwarper.h-gis.jp/maps/1128,http://purl.stanford.edu/bb163bz4133
1129.tif,左沢,ck075jn0950,6,https://mapwarper.h-gis.jp/maps/1129,http://purl.stanford.edu/ck075jn0950
1130.tif,楯岡,xm932hx4461,6,https://mapwarper.h-gis.jp/maps/1130,http://purl.stanford.edu/xm932hx4461
1131.tif,関山峠,rd751tw1694,6,https://mapwarper.h-gis.jp/maps/1131,http://purl.stanford.edu/rd751tw1694
1132.tif,吉岡,dj691wp1760,4,https://mapwarper.h-gis.jp/maps/1132,http://purl.stanford.edu/dj691wp1760
1133.tif,石巻,zk931jc9644,4,https://mapwarper.h-gis.jp/maps/1133,http://purl.stanford.edu/zk931jc9644
1134.tif,寄磯,mw755by2307,4,https://mapwarper.h-gis.jp/maps/1134,http://purl.stanford.edu/mw755by2307
1135.tif,温海,bh692nf2306,6,https://mapwarper.h-gis.jp/maps/1135,http://purl.stanford.edu/bh692nf2306
1136.tif,湯殿山,by576bt1014,6,https://mapwarper.h-gis.jp/maps/1136,http://purl.stanford.edu/by576bt1014
1137.tif,月山,gn683ty3190,6,https://mapwarper.h-gis.jp/maps/1137,http://purl.stanford.edu/gn683ty3190
1138.tif,尾花沢,wp104wh4810,6,https://mapwarper.h-gis.jp/maps/1138,http://purl.stanford.edu/wp104wh4810
1139.tif,薬莢山,bm243ms1445,6,https://mapwarper.h-gis.jp/maps/1139,http://purl.stanford.edu/bm243ms1445
1140.tif,古川,vs715qv6056,4,https://mapwarper.h-gis.jp/maps/1140,http://purl.stanford.edu/vs715qv6056
1141.tif,涌谷,fm352vv6659,4,https://mapwarper.h-gis.jp/maps/1141,http://purl.stanford.edu/fm352vv6659
1142.tif,登米,mf555jj1389,4,https://mapwarper.h-gis.jp/maps/1142,http://purl.stanford.edu/mf555jj1389
1143.tif,大須,yj029nn9049,4,https://mapwarper.h-gis.jp/maps/1143,http://purl.stanford.edu/yj029nn9049
1144.tif,三瀬,xb632tb4869,6,https://mapwarper.h-gis.jp/maps/1144,http://purl.stanford.edu/xb632tb4869
1145.tif,鶴岡,ty095jb8760,6,https://mapwarper.h-gis.jp/maps/1145,http://purl.stanford.edu/ty095jb8760
1146.tif,清川,jd722my6076,6,https://mapwarper.h-gis.jp/maps/1146,http://purl.stanford.edu/jd722my6076
1147.tif,新庄,kn284mg4922,6,https://mapwarper.h-gis.jp/maps/1147,http://purl.stanford.edu/kn284mg4922
1148.tif,鳴子,xj107my8241,6,https://mapwarper.h-gis.jp/maps/1148,http://purl.stanford.edu/xj107my8241
1149.tif,岩ヶ崎,st609qm9161,4,https://mapwarper.h-gis.jp/maps/1149,http://purl.stanford.edu/st609qm9161
1150.tif,若柳,fr911ph8448,4,https://mapwarper.h-gis.jp/maps/1150,http://purl.stanford.edu/fr911ph8448
1151.tif,酒田,vs939kf7443,6,https://mapwarper.h-gis.jp/maps/1151,http://purl.stanford.edu/vs939kf7443
1152.tif,羽前金山,wh981bh5933,6,https://mapwarper.h-gis.jp/maps/1152,http://purl.stanford.edu/wh981bh5933
1153.tif,秋ノ宮,kx650yk4750,5,https://mapwarper.h-gis.jp/maps/1153,http://purl.stanford.edu/kx650yk4750
1154.tif,栗駒山,gm861kc3221,5,https://mapwarper.h-gis.jp/maps/1154,http://purl.stanford.edu/gm861kc3221
1155.tif,千厩,nz493ys3646,3,https://mapwarper.h-gis.jp/maps/1155,http://purl.stanford.edu/nz493ys3646
1156.tif,気仙沼,qp708jw5499,3,https://mapwarper.h-gis.jp/maps/1156,http://purl.stanford.edu/qp708jw5499
1157.tif,吹浦,rr211zs2303,6,https://mapwarper.h-gis.jp/maps/1157,http://purl.stanford.edu/rr211zs2303
1158.tif,鳥海山,gk727by9852,5,https://mapwarper.h-gis.jp/maps/1158,http://purl.stanford.edu/gk727by9852
1159.tif,湯沢,dh828tc1188,5,https://mapwarper.h-gis.jp/maps/1159,http://purl.stanford.edu/dh828tc1188
1160.tif,稲庭,nx717qz0295,5,https://mapwarper.h-gis.jp/maps/1160,http://purl.stanford.edu/nx717qz0295
1161.tif,焼石岳,vt261fz2780,5,https://mapwarper.h-gis.jp/maps/1161,http://purl.stanford.edu/vt261fz2780
1162.tif,水沢,zh578hv6677,3,https://mapwarper.h-gis.jp/maps/1162,http://purl.stanford.edu/zh578hv6677
1163.tif,陸中大原,vh427dj3936,3,https://mapwarper.h-gis.jp/maps/1163,http://purl.stanford.edu/vh427dj3936
1164.tif,盛,jv364tt0942,3,https://mapwarper.h-gis.jp/maps/1164,http://purl.stanford.edu/jv364tt0942
1165.tif,綾里,bj649kx2258,3,https://mapwarper.h-gis.jp/maps/1165,http://purl.stanford.edu/bj649kx2258
1166.tif,飛島,rt633vh9343,6,https://mapwarper.h-gis.jp/maps/1166,http://purl.stanford.edu/rt633vh9343
1167.tif,象潟,fc709fb0092,6,https://mapwarper.h-gis.jp/maps/1167,http://purl.stanford.edu/fc709fb0092
1168.tif,矢島,yr250xn6433,5,https://mapwarper.h-gis.jp/maps/1168,http://purl.stanford.edu/yr250xn6433
1169.tif,浅舞,wp653qg5885,5,https://mapwarper.h-gis.jp/maps/1169,http://purl.stanford.edu/wp653qg5885
1170.tif,横手,db518qp0542,5,https://mapwarper.h-gis.jp/maps/1170,http://purl.stanford.edu/db518qp0542
1171.tif,川尻,qh269yy5828,3,https://mapwarper.h-gis.jp/maps/1171,http://purl.stanford.edu/qh269yy5828
1172.tif,北上,nj835pk8809,3,https://mapwarper.h-gis.jp/maps/1172,http://purl.stanford.edu/nj835pk8809
1173.tif,人首,vy114wv0302,3,https://mapwarper.h-gis.jp/maps/1173,http://purl.stanford.edu/vy114wv0302
1174.tif,遠野,yj955pw5941,3,https://mapwarper.h-gis.jp/maps/1174,http://purl.stanford.edu/yj955pw5941
1175.tif,本荘,vj870sh4198,5,https://mapwarper.h-gis.jp/maps/1175,http://purl.stanford.edu/vj870sh4198
1176.tif,大曲,cn662mb2746,5,https://mapwarper.h-gis.jp/maps/1176,http://purl.stanford.edu/cn662mb2746
1177.tif,六郷,yc675sy2797,5,https://mapwarper.h-gis.jp/maps/1177,http://purl.stanford.edu/yc675sy2797
1178.tif,新町,cq918mr2233,5,https://mapwarper.h-gis.jp/maps/1178,http://purl.stanford.edu/cq918mr2233
1179.tif,大迫,mr152pc8632,3,https://mapwarper.h-gis.jp/maps/1179,http://purl.stanford.edu/mr152pc8632
1180.tif,土淵,zr108wb8770,3,https://mapwarper.h-gis.jp/maps/1180,http://purl.stanford.edu/zr108wb8770
1181.tif,大槌,xq791tq0846,3,https://mapwarper.h-gis.jp/maps/1181,http://purl.stanford.edu/xq791tq0846
1182.tif,霞露岳,jm091qy9409,3,https://mapwarper.h-gis.jp/maps/1182,http://purl.stanford.edu/jm091qy9409
1183.tif,羽後和田,px665jq1821,5,https://mapwarper.h-gis.jp/maps/1183,http://purl.stanford.edu/px665jq1821
1184.tif,刈和野,dh583bw5229,5,https://mapwarper.h-gis.jp/maps/1184,http://purl.stanford.edu/dh583bw5229
1185.tif,角館,ss686hg9899,5,https://mapwarper.h-gis.jp/maps/1185,http://purl.stanford.edu/ss686hg9899
1186.tif,鶯宿,zf694xd7563,5,https://mapwarper.h-gis.jp/maps/1186,http://purl.stanford.edu/zf694xd7563
1187.tif,日詰,ym132np1127,3,https://mapwarper.h-gis.jp/maps/1187,http://purl.stanford.edu/ym132np1127
1188.tif,早池峰山,xx311ys3713,3,https://mapwarper.h-gis.jp/maps/1188,http://purl.stanford.edu/xx311ys3713
1189.tif,宮古,zz473nh9056,3,https://mapwarper.h-gis.jp/maps/1189,http://purl.stanford.edu/zz473nh9056
1190.tif,魹崎,fj251ph3384,3,https://mapwarper.h-gis.jp/maps/1190,http://purl.stanford.edu/fj251ph3384
1191.tif,秋田,ck394yd1365,5,https://mapwarper.h-gis.jp/maps/1191,http://purl.stanford.edu/ck394yd1365
1192.tif,太平山,fx428bn1290,5,https://mapwarper.h-gis.jp/maps/1192,http://purl.stanford.edu/fx428bn1290
1193.tif,田沢湖,wp724cd4772,5,https://mapwarper.h-gis.jp/maps/1193,http://purl.stanford.edu/wp724cd4772
1194.tif,雫石,rn152qs5815,5,https://mapwarper.h-gis.jp/maps/1194,http://purl.stanford.edu/rn152qs5815
1195.tif,盛岡,dc268zt2002,3,https://mapwarper.h-gis.jp/maps/1195,http://purl.stanford.edu/dc268zt2002
1196.tif,外山,mj029ph5156,3,https://mapwarper.h-gis.jp/maps/1196,http://purl.stanford.edu/mj029ph5156
1197.tif,田老,hx474kc9906,3,https://mapwarper.h-gis.jp/maps/1197,http://purl.stanford.edu/hx474kc9906
1198.tif,戸賀,pk908wr5559,5,https://mapwarper.h-gis.jp/maps/1198,http://purl.stanford.edu/pk908wr5559
1199.tif,船川,fs463gs0397,5,https://mapwarper.h-gis.jp/maps/1199,http://purl.stanford.edu/fs463gs0397
1200.tif,阿仁合,fw650vc0097,5,https://mapwarper.h-gis.jp/maps/1200,http://purl.stanford.edu/fw650vc0097
1201.tif,森吉山,rx428cc0233,5,https://mapwarper.h-gis.jp/maps/1201,http://purl.stanford.edu/rx428cc0233
1202.tif,八幡平,mc601vd5724,5,https://mapwarper.h-gis.jp/maps/1202,http://purl.stanford.edu/mc601vd5724
1203.tif,沼宮内,cz899gh9732,3,https://mapwarper.h-gis.jp/maps/1203,http://purl.stanford.edu/cz899gh9732
1204.tif,藪川,fy268ms8725,3,https://mapwarper.h-gis.jp/maps/1204,http://purl.stanford.edu/fy268ms8725
1205.tif,門,gd769jz4952,3,https://mapwarper.h-gis.jp/maps/1205,http://purl.stanford.edu/gd769jz4952
1206.tif,岩泉,dr618gr2072,3,https://mapwarper.h-gis.jp/maps/1206,http://purl.stanford.edu/dr618gr2072
1207.tif,森岳,ss018bw2455,5,https://mapwarper.h-gis.jp/maps/1207,http://purl.stanford.edu/ss018bw2455
1208.tif,米内沢,tk552pz7557,5,https://mapwarper.h-gis.jp/maps/1208,http://purl.stanford.edu/tk552pz7557
1209.tif,大葛,bb610rn9916,5,https://mapwarper.h-gis.jp/maps/1209,http://purl.stanford.edu/bb610rn9916
1210.tif,田山,hh236wr1686,5,https://mapwarper.h-gis.jp/maps/1210,http://purl.stanford.edu/hh236wr1686
1211.tif,荒屋,yb424vs0558,3,https://mapwarper.h-gis.jp/maps/1211,http://purl.stanford.edu/yb424vs0558
1212.tif,葛巻,py076zd0669,3,https://mapwarper.h-gis.jp/maps/1212,http://purl.stanford.edu/py076zd0669
1213.tif,陸中関,zp748vz9274,3,https://mapwarper.h-gis.jp/maps/1213,http://purl.stanford.edu/zp748vz9274
1214.tif,陸中野田,np772hr1929,3,https://mapwarper.h-gis.jp/maps/1214,http://purl.stanford.edu/np772hr1929
1215.tif,能代,hw539rp3933,5,https://mapwarper.h-gis.jp/maps/1215,http://purl.stanford.edu/hw539rp3933
1216.tif,鷹巣,zx949pq9528,5,https://mapwarper.h-gis.jp/maps/1216,http://purl.stanford.edu/zx949pq9528
1217.tif,大館,yd639hn9787,5,https://mapwarper.h-gis.jp/maps/1217,http://purl.stanford.edu/yd639hn9787
1218.tif,浄法寺,nt825bk5787,5,https://mapwarper.h-gis.jp/maps/1218,http://purl.stanford.edu/nt825bk5787
1219.tif,一戸,hp697dv0694,2,https://mapwarper.h-gis.jp/maps/1219,http://purl.stanford.edu/hp697dv0694
1220.tif,陸中大野,gz075hk1539,3,https://mapwarper.h-gis.jp/maps/1220,http://purl.stanford.edu/gz075hk1539
1221.tif,久慈,rc261fk6432,3,https://mapwarper.h-gis.jp/maps/1221,http://purl.stanford.edu/rc261fk6432
1222.tif,中浜,zt926mp2020,2,https://mapwarper.h-gis.jp/maps/1222,http://purl.stanford.edu/zt926mp2020
